MONSTER_IDENTIFICATIE;MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;TYPERING_OMSCHRIJVING;TYPERING_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;HOEDANIGHEID_OMSCHRIJVING;HOEDANIGHEID_CODE;COMPARTIMENT_OMSCHRIJVING;COMPARTIMENT_CODE;WAARDEBEWERKINGSMETHODE_OMSCHRIJVING;WAARDEBEWERKINGSMETHODE_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARDEBEPALINGSMETHODE_CODE;BEMONSTERINGSSOORT_OMSCHRIJVING;BEMONSTERINGSSOORT_CODE;WAARNEMINGDATUM;WAARNEMINGTIJD (MET/CET);LIMIETSYMBOOL;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;REFERENTIE;NOTITIE_CODE;NOTITIE_OMSCHRIJVING;STATUSWAARDE;OPDRACHTGEVENDE_INSTANTIE;MEETAPPARAAT_OMSCHRIJVING;MEETAPPARAAT_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING;BEMONSTERINGSAPPARAAT_CODE;PLAATSBEPALINGSAPPARAAT_OMSCHRIJVING;PLAATSBEPALINGSAPPARAAT_CODE;BEMONSTERINGSHOOGTE;REFERENTIEVLAK;EPSG;X;Y;ORGAAN_OMSCHRIJVING;ORGAAN_CODE;TAXON_NAME;GROEPERING_OMSCHRIJVING;GROEPERING_CODE;GROEPERING_KANAAL;GROEPERING_TYPE
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;27/08/2015;12:10:00;;0,0806;+.806E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;09/09/2015;13:37:00;;0,0598;+.598E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;08/10/2015;11:15:00;;0,0847;+.847E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/11/2015;09:29:00;;0,206;+.206E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;22/12/2015;12:02:00;;0,158;+.158E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;20/01/2016;12:08:00;;0,105;+.105E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;18/02/2016;12:31:00;;0,127;+.127E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;04/03/2016;10:56:00;;0,129;+.129E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;17/03/2016;10:42:00;;0,0988;+.988E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;05/04/2016;12:17:00;;0,0566;+.566E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/04/2016;12:45:00;;0,0784;+.784E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;02/05/2016;10:31:00;;0,0482;+.482E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/05/2016;12:50:00;;0,0669;+.669E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;01/06/2016;10:52:00;;0,128;+.128E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;14/06/2016;10:00:00;;0,103;+.103E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;30/06/2016;09:56:00;;0,062;+.620E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;14/07/2016;10:28:00;;0,0566;+.566E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;28/07/2016;09:43:00;;0,0479;+.479E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;15/08/2016;13:30:00;;0,0265;+.265E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;26/08/2016;08:57:00;;0,0359;+.359E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;08/09/2016;07:58:00;;0,018;+.180E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/10/2016;10:16:00;;0,0503;+.503E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;10/11/2016;12:10:00;;0,146;+.146E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;12/12/2016;15:17:00;;0,232;+.232E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;10/01/2017;13:18:00;;0,215;+.215E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;09/02/2017;13:46:00;;0,312;+.312E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;24/02/2017;12:28:00;;0,341;+.341E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;10/03/2017;14:16:00;;0,265;+.265E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;05/04/2017;10:11:00;;0,0983;+.983E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;20/04/2017;09:01:00;;0,0665;+.665E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;04/05/2017;09:26:00;;0,0523;+.523E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/05/2017;09:16:00;;0,0465;+.465E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;02/06/2017;09:20:00;;0,0453;+.453E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/06/2017;10:41:00;;0,076;+.760E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;03/07/2017;11:01:00;;0,0664;+.664E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/07/2017;10:48:00;;0,01;+.100E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;02/08/2017;10:36:00;;0,0347;+.347E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;17/08/2017;11:19:00;;0,0171;+.171E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;01/09/2017;09:55:00;;0,04;+.400E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;19/09/2017;14:02:00;;0,0744;+.744E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;16/10/2017;12:50:00;;0,0877;+.877E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;15/11/2017;12:23:00;;0,112;+.112E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;14/12/2017;12:43:00;;0,157;+.157E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;12/01/2018;11:33:00;;0,252;+.252E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;14/02/2018;13:20:00;;0,185;+.185E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;27/02/2018;12:29:00;;0,136;+.136E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;13/03/2018;12:30:00;;0,181;+.181E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;26/03/2018;10:23:00;;0,106;+.106E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/04/2018;11:45:00;;0,0527;+.527E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;26/04/2018;11:01:00;;0,0378;+.378E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;09/05/2018;09:18:00;;0,0315;+.315E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;24/05/2018;10:28:00;;0,0671;+.671E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;11/06/2018;13:45:00;;0,191;+.191E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;25/06/2018;13:51:00;;0,112;+.112E+00;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;10/07/2018;12:50:00;;0,0971;+.971E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
;Bocht van Watum;BOCHTVWTM;;;(massa)Concentratie;CONCTTE;ammonium;NH4;14798-03-9;mg/l;uitgedrukt in stikstof / opgeloste fractie;Nnf;Oppervlaktewater;OW;;;Nutrienten mbv autoanalyser;other:A090;Steekbemonstering;SB;24/07/2018;11:31:00;;0,0496;+.496E-01;Normale waarde;;;;Definitief;RIKZMON_CHEMIE;;;Pomp;68;;;-100;WATSGL;25831;762567,0182;5916783,821;;;;;;;
