BRON/SOURCE:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)/ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)

YYYYMMDD  = datum (YYYY=jaar,MM=maand,DD=dag) / date (YYYY=year,MM=month,DD=day)
HH        = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT / time (HH uur/hour, UT. 12 UT=13 MET, 14 MEZT. Hourly division 05 runs from 04.00 UT to 5.00 UT
DD        = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil, 990=veranderlijk) / Mean wind direction (in degrees) for the 10-minute period preceding the observation time stamp (360=north, 90=east, 180=south, 270=west, 0=calm, 990=variable)
FH        = Windsnelheid (in 0.1 m/s) gemiddeld over het afgelopen uur / Mean wind speed (in 0.1 m/s) for the hour preceding the observation time stamp
FF        = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) for the 10-minute period preceding the observation time stamp
FX        = Hoogste windstoot (3 seconde gemiddelde windsnelheid; in 0.1 m/s) gemeten in het afgelopen uur / Maximum wind gust (3 second mean wind speed; in 0.1 m/s) in the preceding hour
T         = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
TD        = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
P         = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming / Air pressure (in 0.1 hPa) reduced to mean sea level, at the time of observation
VV        = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km) / Horizontal visibility at the time of observation (0=less than 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=more than 70km)
N         = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar) / Cloud cover (in octants), at the time of observation (9=sky invisible)
U         = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming / Relative atmospheric humidity (in percents) at 1.50 m at the time of observation
WW        = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. / Present weather code (00-99), description for the hourly division.
IX        = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen) / Indicator present weather code (1=manned and recorded (using code from visual observations), 2,3=manned and omitted (no significant weather phenomenon to report, not available), 4=automatically recorded (using code from visual observations), 5,6=automatically omitted (no significant weather phenomenon to report, not available), 7=automatically set (using code from automated observations)
M         = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Fog 0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation
R         = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Rainfall 0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation
S         = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Snow 0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation
O         = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Thunder  0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation
Y         = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Ice formation 0=no occurrence, 1=occurred during the preceding hour and/or at the time of observation
TZ        = Zeewater temperatuur (in 0.1 graden Celsius) tijdens de waarneming / Sea surface temperature (in 0.1 degrees Celsius) at the time of observation

# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y,   TZ

  208,20210129,   12,  100,   60,   60,   80,   28,   25, 9899,   36,    8,   98,   51,    7,    0,    1,    0,     ,    0,     
  208,20210129,   13,  120,   50,   50,   70,   27,   24, 9902,   27,    8,   98,   22,    7,    0,    1,    0,     ,    0,     
  208,20210129,   14,   80,   50,   50,   70,   23,   20, 9907,   39,    8,   97,   10,    7,    0,    0,    0,     ,    0,     
  208,20210129,   15,   80,   50,   60,   80,   22,   18, 9916,   58,    8,   97,   10,    7,    0,    0,    0,     ,    0,     
  208,20210129,   16,   80,   60,   60,   90,   19,    5, 9929,   70,    8,   90,     ,    5,    0,    0,    0,     ,    0,     
  208,20210129,   17,   70,   70,   80,   90,   13,   -5, 9942,   66,    8,   87,     ,    5,    0,    0,    0,     ,    0,     
  208,20210129,   18,   70,   90,   90,  110,   16,  -11, 9955,   70,    8,   82,    2,    7,    0,    0,    0,     ,    0,     
  208,20210129,   19,   80,   80,   90,  110,   16,  -15, 9970,   75,    8,   80,     ,    5,    0,    0,    0,     ,    0,     
  208,20210129,   20,   80,   90,   90,  120,   15,  -17, 9980,   75,    8,   79,     ,    5,    0,    0,    0,     ,    0,     
  208,20210129,   21,   70,   70,   60,  100,   16,  -15,10000,   66,    8,   79,   51,    7,    0,    1,    0,     ,    0,     
  208,20210129,   22,   50,   80,   90,  110,   18,   -4,10012,   64,    8,   85,   24,    7,    0,    1,    1,     ,    0,     
  208,20210129,   23,   50,   80,   80,  110,   13,   -7,10022,   63,    8,   86,   81,    7,    0,    1,    0,     ,    0,     
  208,20210129,   24,   50,   80,   80,  100,   24,  -22,10029,   75,    8,   71,   81,    7,    0,    1,    0,     ,    0,     
  208,20210130,    1,   70,   70,   60,   90,   27,  -21,10034,   75,    8,   70,   23,    7,    0,    1,    0,     ,    0,     
  208,20210130,    2,   70,   60,   60,   80,   27,  -21,10038,   75,    8,   70,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,    3,   60,   50,   50,   80,   15,  -17,10040,   58,    7,   79,   81,    7,    0,    1,    0,     ,    0,     
  208,20210130,    4,   70,   60,   70,   90,   23,  -18,10042,   75,    5,   74,   23,    7,    0,    1,    0,     ,    0,     
  208,20210130,    5,   60,   60,   60,   90,   23,  -32,10044,   80,    6,   67,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,    6,   60,   50,   60,   70,   21,  -28,10043,   75,    0,   70,    1,    7,    0,    0,    0,     ,    0,     
  208,20210130,    7,   70,   50,   50,   70,   20,  -25,10047,   75,    1,   72,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,    8,   80,   40,   40,   70,   20,  -25,10051,   75,    7,   72,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,    9,  100,   50,   50,   70,   16,  -18,10048,   75,    7,   78,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   10,  100,   60,   60,   70,   14,  -19,10050,   75,    7,   78,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   11,  120,   50,   50,   70,   12,  -23,10050,   75,    8,   77,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   12,  110,   50,   50,   70,   12,  -28,10049,   75,    8,   74,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   13,  110,   50,   50,   70,    9,  -31,10046,   75,    8,   74,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   14,   90,   50,   50,   70,    8,  -33,10044,   75,    8,   74,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   15,  110,   50,   50,   70,    4,  -35,10044,   75,    8,   75,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   16,  100,   50,   50,   70,    4,  -37,10049,   75,    8,   74,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   17,  120,   50,   50,   60,    0,  -32,10053,   75,    8,   79,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   18,  120,   50,   40,   60,   -5,  -27,10057,   70,    8,   84,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   19,  110,   50,   50,   60,   -5,  -36,10061,   75,    7,   79,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   20,  110,   40,   40,   60,   -8,  -38,10065,   74,    0,   80,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   21,  110,   40,   40,   60,   -7,  -32,10065,   70,    0,   83,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   22,   70,   30,   30,   50,   -3,  -29,10066,   70,    0,   82,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   23,   90,   30,   30,   50,    2,  -26,10067,   70,    0,   81,     ,    5,    0,    0,    0,     ,    0,     
  208,20210130,   24,  100,   30,   40,   50,    2,  -20,10067,   60,    2,   85,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,    1,  120,   30,   30,   50,   -2,  -22,10067,   59,    0,   86,   10,    7,    0,    0,    0,     ,    0,     
  208,20210131,    2,  140,   20,   20,   40,  -14,  -25,10068,   50,    0,   92,   10,    7,    0,    0,    0,     ,    0,     
  208,20210131,    3,  130,   20,   20,   30,   -3,  -27,10065,   65,    0,   84,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,    4,  200,   20,   20,   30,   -5,  -27,10065,   64,    0,   84,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,    5,  230,   10,   10,   20,   -7,  -32,10065,   68,    5,   83,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,    6,  200,   20,   30,   30,   -9,  -34,10063,   67,    3,   83,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,    7,  210,   30,   30,   40,   -6,  -38,10061,   68,    8,   79,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,    8,  210,   30,   20,   40,   -6,  -33,10061,   70,    8,   82,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,    9,  210,   20,   30,   40,   -2,  -34,10062,   73,    6,   78,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   10,  200,   30,   30,   40,    5,  -32,10058,   71,    4,   76,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   11,  190,   30,   30,   40,   11,  -32,10054,   71,    7,   73,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   12,  180,   30,   30,   40,   10,  -33,10047,   75,    4,   72,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   13,  170,   30,   20,   40,   11,  -38,10039,   77,    8,   69,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   14,  100,   20,   20,   30,   16,  -46,10030,   75,    8,   63,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   15,  100,   30,   40,   50,   23,  -32,10022,   80,    8,   66,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   16,  100,   40,   50,   60,   21,  -25,10014,   75,    8,   71,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   17,  100,   50,   60,   70,   17,  -26,10010,   74,    7,   73,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   18,  100,   60,   70,   80,   14,  -23,10002,   75,    8,   76,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   19,  100,   70,   80,   90,   14,  -34, 9995,   75,    8,   70,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   20,  120,   80,   80,  100,   16,  -42, 9986,   80,    8,   65,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   21,  100,   80,   80,  110,   18,  -52, 9980,   82,    8,   59,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   22,  120,   80,   80,  120,   14,  -61, 9973,   81,    8,   57,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   23,  100,   80,   80,  110,   11,  -53, 9970,   81,    8,   62,     ,    5,    0,    0,    0,     ,    0,     
  208,20210131,   24,  120,   70,   70,  100,    6,  -49, 9966,   80,    8,   66,     ,    5,    0,    0,    0,     ,    0,     
  208,20210201,    1,  110,   70,   60,   80,    2,  -44, 9961,   75,    8,   71,     ,    5,    0,    0,    0,     ,    0,     
  208,20210201,    2,  100,   70,   80,   90,    4,  -40, 9952,   75,    7,   72,     ,    5,    0,    0,    0,     ,    0,     
  208,20210201,    3,  100,   70,   80,   90,   -5,  -37, 9946,   64,    7,   78,     ,    5,    0,    0,    0,     ,    0,     
  208,20210201,    4,  100,   70,   70,   90,   -4,  -32, 9944,   62,    8,   81,     ,    5,    0,    0,    0,     ,    0,     
  208,20210201,    5,  100,   70,   70,   90,   -9,  -36, 9943,   63,    8,   81,     ,    5,    0,    0,    0,     ,    0,     
